web_scraper_order,web_scraper_start_url,pagination,name,price,rating,data,image,item_page_title,item_page_link,sku,description,badge,brand_name,product_1_category,title,stock_status,image_1
"1773453832-215","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence Nude Edition Far Paleti","230,90 ₺","1","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hfe/h2c/8910565113886/prd-front-173802_195x195/prd-front-173802-195x195.png","Essence Nude Edition Far Paleti   
 230,90 ₺   1","https://www.watsons.com.tr/essence-nude-edition-far-paleti/p/BP_173802","173802","Essence Nude Edition Far Paleti","","ESSENCE","Far ve Paletler","Essence Nude Edition Far Paleti","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hee/h29/8910565048350/prd-front-173802_1200x1200/prd-front-173802-1200x1200.png"
"1773453852-216","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence Kirpik Yapıştırıcısı","158,90 ₺","1","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h46/heb/8972507086878/prd-front-1303260_195x195/prd-front-1303260-195x195.png","Essence Kirpik Yapıştırıcısı   
 158,90 ₺   1","https://www.watsons.com.tr/essence-kirpik-yapistiricisi/p/BP_1303260","1303260","Essence Kirpik Yapıştırıcısı","","ESSENCE","Kaş Jeli","Essence Kirpik Yapıştırıcısı","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h98/hea/8972507021342/prd-front-1303260_1200x1200/prd-front-1303260-1200x1200.png"
"1773453873-217","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence Extreme Shine Volume Dudak Parlatıcısı 02","134,90 ₺","4","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h3c/ha9/9688476188702/prd-front-1340787_195x195/prd-front-1340787-195x195.jpg","Essence Extreme Shine Volume Dudak Parlatıcısı 02   
 134,90 ₺   4","https://www.watsons.com.tr/essence-extreme-shine-volume-dudak-parlaticisi-02/p/BP_1340787","1340787","Essence Extreme Shine Volume Dudak Parlatıcısı 02","","ESSENCE","Lip Gloss","Essence Extreme Shine Volume Dudak Parlatıcısı 02","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hea/ha9/9688476123166/prd-front-1340787_1200x1200/prd-front-1340787-1200x1200.jpg"
"1773453893-218","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence Chili Bomb Parlak Lip Gloss 01","87,95 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hfa/h7d/13217542963230/prd-front-1465198_195x195/prd-front-1465198-195x195.jpg","Essence Chili Bomb Parlak Lip Gloss 01   
 87,95 ₺   0","https://www.watsons.com.tr/essence-chili-bomb-parlak-lip-gloss-01/p/BP_1465198","1465198","LİKİT RUJ","","ESSENCE","Lip Gloss","Essence Chili Bomb Parlak Lip Gloss 01","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h0c/h81/13217542897694/prd-front-1465198_1200x1200/prd-front-1465198-1200x1200.jpg"
"1773453911-219","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence Longlasting Göz Kalemi 01 Black Fever","98,50 ₺","7","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hed/ha0/8906015244318/prd-front-162736_195x195/prd-front-162736-195x195.jpeg","Essence Longlasting Göz Kalemi 01 Black Fever   
 98,50 ₺   7","https://www.watsons.com.tr/essence-longlasting-goz-kalemi-01-black-fever/p/BP_162736","162736","Essence Longlasting Göz Kalemi 01 Black Fever","","ESSENCE","Göz Kalemi","Essence Longlasting Göz Kalemi 01 Black Fever","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hdc/h9d/8906015178782/prd-front-162736_1200x1200/prd-front-162736-1200x1200.jpeg"
"1773453934-220","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence Likit Waterproof Eyeliner","158,90 ₺","7","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/he2/he8/9166455537694/prd-front-162785_195x195/prd-front-162785-195x195.jpg","Essence Likit Waterproof Eyeliner   
 158,90 ₺   7","https://www.watsons.com.tr/essence-likit-waterproof-eyeliner/p/BP_162785","162785","Essence Likit Waterproof Eyeliner","","ESSENCE","Eyeliner","Essence Likit Waterproof Eyeliner","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/he4/he5/9166455472158/prd-front-162785_1200x1200/prd-front-162785-1200x1200.jpg"
"1773453956-221","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence Liner Tiny Tip No: 01","158,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/haf/h71/8904394801182/prd-front-1252699_195x195/prd-front-1252699-195x195.png","Essence Liner Tiny Tip No: 01   
 158,90 ₺   0","https://www.watsons.com.tr/essence-liner-tiny-tip-no-01/p/BP_1252699","1252699","Essence Liner Tiny Tip No: 01","","ESSENCE","Eyeliner","Essence Liner Tiny Tip No: 01","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h9e/h6e/8904394735646/prd-front-1252699_1200x1200/prd-front-1252699-1200x1200.png"
"1773453977-222","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence Krem Far 03","185,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h7e/hfc/13217541128222/prd-front-1465156_195x195/prd-front-1465156-195x195.jpg","Essence Krem Far 03   
 185,90 ₺   0","https://www.watsons.com.tr/essence-krem-far-03/p/BP_1465156","1465156","GÖZ FARI","","ESSENCE","Far ve Paletler","Essence Krem Far 03","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h80/hf9/13217541062686/prd-front-1465156_1200x1200/prd-front-1465156-1200x1200.jpg"
"1773453998-223","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence Extreme Last Top Coat 01","149,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h16/hb9/12381104472094/prd-front-1443617_195x195/prd-front-1443617-195x195.jpg","Essence Extreme Last Top Coat 01   
 149,90 ₺   0","https://www.watsons.com.tr/essence-extreme-last-top-coat-01/p/BP_1443617","1443617","OJE","","ESSENCE","Oje","Essence Extreme Last Top Coat 01","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hd7/hb9/12381104406558/prd-front-1443617_1200x1200/prd-front-1443617-1200x1200.jpg"
"1773454017-224","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence Rose Edition Far Paleti","230,90 ₺","5","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h8c/h3a/8910565507102/prd-front-173804_195x195/prd-front-173804-195x195.png","Essence Rose Edition Far Paleti   
 230,90 ₺   5","https://www.watsons.com.tr/essence-rose-edition-far-paleti/p/BP_173804","173804","Essence Rose Edition Far Paleti","","ESSENCE","Far ve Paletler","Essence Rose Edition Far Paleti","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h8e/h37/8910565441566/prd-front-173804_1200x1200/prd-front-173804-1200x1200.png"
"1773454037-225","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence I Love Extreme Volume Maskara","186,90 ₺","2","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hcd/hee/8906037198878/prd-front-162823_195x195/prd-front-162823-195x195.jpeg","Essence I Love Extreme Volume Maskara   
 186,90 ₺   2","https://www.watsons.com.tr/essence-i-love-extreme-volume-maskara/p/BP_162823","162823","Essence I Love Extreme Volume Maskara","","ESSENCE","Maskara","Essence I Love Extreme Volume Maskara","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h7b/hef/8906037133342/prd-front-162823_1200x1200/prd-front-162823-1200x1200.jpeg"
"1773454058-226","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence Super Peptide Parlak Dudak Bakım Ürünü 03","177,90 ₺","2","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h23/h4f/13217544798238/prd-front-1465247_195x195/prd-front-1465247-195x195.jpg","Essence Super Peptide Parlak Dudak Bakım Ürünü 03   
 177,90 ₺   2","https://www.watsons.com.tr/essence-super-peptide-parlak-dudak-bakim-urunu-03/p/BP_1465247","1465247","RUJ","","ESSENCE","Ruj ve Lipstick","Essence Super Peptide Parlak Dudak Bakım Ürünü 03","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h75/h4e/13217544732702/prd-front-1465247_1200x1200/prd-front-1465247-1200x1200.jpg"
"1773454079-227","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence Extreme Shine Volume Dudak Parlatıcısı 102","134,90 ₺","3","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h5b/h9f/9688476450846/prd-front-1340794_195x195/prd-front-1340794-195x195.jpg","Essence Extreme Shine Volume Dudak Parlatıcısı 102   
 134,90 ₺   3","https://www.watsons.com.tr/essence-extreme-shine-volume-dudak-parlaticisi-102/p/BP_1340794","1340794","Essence Extreme Shine Volume Dudak Parlatıcısı 102","","ESSENCE","Lip Gloss","Essence Extreme Shine Volume Dudak Parlatıcısı 102","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h6b/ha2/9688476385310/prd-front-1340794_1200x1200/prd-front-1340794-1200x1200.jpg"
"1773454101-228","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence Choco Bomb Parlak Lip Gloss 01","81,95 ₺","2","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h81/h2c/13217543225374/prd-front-1465205_195x195/prd-front-1465205-195x195.jpg","Essence Choco Bomb Parlak Lip Gloss 01   
 81,95 ₺   2","https://www.watsons.com.tr/essence-choco-bomb-parlak-lip-gloss-01/p/BP_1465205","1465205","LİKİT RUJ","","ESSENCE","Lip Gloss","Essence Choco Bomb Parlak Lip Gloss 01","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h92/h2f/13217543159838/prd-front-1465205_1200x1200/prd-front-1465205-1200x1200.jpg"
"1773454123-229","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence Lash Princess Sculpted Maskara","234,90 ₺","18","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h6f/hda/8906037788702/prd-front-162830_195x195/prd-front-162830-195x195.jpeg","Essence Lash Princess Sculpted Maskara   
 234,90 ₺   18","https://www.watsons.com.tr/essence-lash-princess-sculpted-maskara/p/BP_162830","162830","Essence Lash Princess Sculpted Maskara","","ESSENCE","Maskara","Essence Lash Princess Sculpted Maskara","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h1d/hdb/8906037723166/prd-front-162830_1200x1200/prd-front-162830-1200x1200.jpeg"
"1773454144-230","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence Bright Eyes! Gözaltı Stick Kapatıcı No: 01","195,90 ₺","5","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hf9/hb3/9678550663198/prd-front-1376746_195x195/prd-front-1376746-195x195.png","Essence Bright Eyes! Gözaltı Stick Kapatıcı No: 01   
 195,90 ₺   5","https://www.watsons.com.tr/essence-bright-eyes-gozalti-stick-kapatici-no-01/p/BP_1376746","1376746","Essence Bright Eyes! Gözaltı Stick Kapatıcı No: 01","","ESSENCE","Kapatıcılar","Essence Bright Eyes! Gözaltı Stick Kapatıcı No: 01","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h0a/hb7/9678550597662/prd-front-1376746_1200x1200/prd-front-1376746-1200x1200.png"
"1773454165-231","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence Line N' Stain! Tattoo Dudak Kalemi 01","149,90 ₺","11","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h23/hbd/12430913306654/prd-front-1446655_195x195/prd-front-1446655-195x195.jpg","Essence Line N' Stain! Tattoo Dudak Kalemi 01   
 149,90 ₺   11","https://www.watsons.com.tr/essence-line-n-stain-tattoo-dudak-kalemi-01/p/BP_1446655","1446655","DUDAK KALEM/LINER","","ESSENCE","Dudak Kalemi","Essence Line N' Stain! Tattoo Dudak Kalemi 01","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h21/hc0/12430913241118/prd-front-1446655_1200x1200/prd-front-1446655-1200x1200.jpg"
"1773454185-232","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence Jelly Grip Nemlendirici Baz","230,90 ₺","3","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/he8/h6f/12381102374942/prd-front-1443561_195x195/prd-front-1443561-195x195.jpg","Essence Jelly Grip Nemlendirici Baz   
 230,90 ₺   3","https://www.watsons.com.tr/essence-jelly-grip-nemlendirici-baz/p/BP_1443561","1443561","BAZ","","ESSENCE","Makyaj Bazı","Essence Jelly Grip Nemlendirici Baz","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h28/h6f/12381102309406/prd-front-1443561_1200x1200/prd-front-1443561-1200x1200.jpg"
"1773454201-233","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence Lash Princess False Lash Epic Maskara","234,90 ₺","3","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h23/h85/8906038181918/prd-front-162831_195x195/prd-front-162831-195x195.png","Essence Lash Princess False Lash Epic Maskara   
 234,90 ₺   3","https://www.watsons.com.tr/essence-lash-princess-false-lash-epic-maskara/p/BP_162831","162831","Essence Lash Princess False Lash Epic Maskara","","ESSENCE","Maskara","Essence Lash Princess False Lash Epic Maskara","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/he4/h85/8906038116382/prd-front-162831_1200x1200/prd-front-162831-1200x1200.png"
"1773454219-234","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence Extreme Lengthening & Volume Maskara 01","238,90 ₺","6","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h1a/h2a/9678549352478/prd-front-1376732_195x195/prd-front-1376732-195x195.png","Essence Extreme Lengthening & Volume Maskara 01   
 238,90 ₺   6","https://www.watsons.com.tr/essence-extreme-lengthening-volume-maskara-01/p/BP_1376732","1376732","Essence Extreme Lengthening & Volume Maskara 01","","ESSENCE","Maskara","Essence Extreme Lengthening & Volume Maskara 01","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h09/h27/9678549286942/prd-front-1376732_1200x1200/prd-front-1376732-1200x1200.png"
"1773454236-235","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence Without Limits Tubing Extra Uzunluk & Hacim Veren Maskara","234,90 ₺","3","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hb7/h99/13217540341790/prd-front-1465135_195x195/prd-front-1465135-195x195.jpg","Essence Without Limits Tubing Extra Uzunluk & Hacim Veren Maskara   
 234,90 ₺   3","https://www.watsons.com.tr/essence-without-limits-tubing-extra-uzunluk-hacim-veren-maskara/p/BP_1465135","1465135","MASKARA","","ESSENCE","Maskara","Essence Without Limits Tubing Extra Uzunluk & Hacim Veren Maskara","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/ha7/h96/13217540276254/prd-front-1465135_1200x1200/prd-front-1465135-1200x1200.jpg"
"1773454254-236","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence Extreme Shine Volume Dudak Parlatıcısı 01","134,90 ₺","23","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hf1/h70/8986978025502/prd-front-1287790_195x195/prd-front-1287790-195x195.png","Essence Extreme Shine Volume Dudak Parlatıcısı 01   
 134,90 ₺   23","https://www.watsons.com.tr/essence-extreme-shine-volume-dudak-parlaticisi-01/p/BP_1287790","1287790","Essence Extreme Shine Volume Dudak Parlatıcısı 01","","ESSENCE","Lip Gloss","Essence Extreme Shine Volume Dudak Parlatıcısı 01","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h34/h26/8986977959966/prd-front-1287790_1200x1200/prd-front-1287790-1200x1200.png"
"1773454273-237","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence All About Mat Fixing Compact Pudra","177,90 ₺","24","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hce/hed/8906008363038/prd-front-162692_195x195/prd-front-162692-195x195.jpeg","Essence All About Mat Fixing Compact Pudra   
 177,90 ₺   24","https://www.watsons.com.tr/essence-all-about-mat-fixing-compact-pudra/p/BP_162692","162692","Essence All About Mat Fixing Compact Pudra","","ESSENCE","Makyaj Sabitleyici","Essence All About Mat Fixing Compact Pudra","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hdf/hf0/8906008297502/prd-front-162692_1200x1200/prd-front-162692-1200x1200.jpeg"
"1773454291-238","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence I Love Extreme Crazy Volume Maskara","186,90 ₺","110","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h3a/hf3/8906037002270/prd-front-162821_195x195/prd-front-162821-195x195.jpeg","Essence I Love Extreme Crazy Volume Maskara   
 186,90 ₺   110","https://www.watsons.com.tr/essence-i-love-extreme-crazy-volume-maskara/p/BP_162821","162821","Essence I Love Extreme Crazy Volume Maskara","Watsons Ödülleri","ESSENCE","Maskara","Essence I Love Extreme Crazy Volume Maskara","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h08/hc2/8906036936734/prd-front-162821_1200x1200/prd-front-162821-1200x1200.jpeg"
