web_scraper_order,web_scraper_start_url,pagination,name,data3,image,item_page_title,item_page_link,ingredients_from_packaging,title,data_1,image_1
"1773515677-429","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=50","L'Oreal Paris Infallible Pro-matte Liquid Lipstick, 368 Matador","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/kwikee/071/249/358/658.jpg","L'Oréal Paris
         L'Oreal Paris Infallible Pro-matte Liquid Lipstick, 368 Matador
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1011552-LOral_Paris_LOreal_Paris_Infallible_Promatte_Liquid_Lipstick_368_Matador/","Dimethicone, Trimethyl Siloxysilicate, Isododecane, Nylon-611/Dimethicone Copolymer, Dimethicone Crosspolymer, C30-45 Alkyldimethylsilyl Polypropylsilsesquioxane, Lauroyl Lysine, Alumina, Silica Silylate, Phenoxyethanol Disodium Stearoyl Glutamate, Aluminum Hydroxide, Barium Sulfate, Caprylyl Glycol, Benzyl Alcohol, Colophonium / Rosin / Colophane, Fragrance, [+/- May contain CI 77891 / Titanium Dioxide, CI 77491, CI 77492, CI 77499 / Iron Oxides, CI 15850 / Red 7, CI 45410 / Red 28 Lake, CI 45380 / Red 22 Lake, CI 17200 / Red 33 Lake, CI 42090 / Blue 1 Lake, CI 15850 / Red 6, CI 19140 / Yellow 5 Lake, CI 15985 / Yellow 6 Lake, CI 15850 / Red 7 Lake, CI 77742 / Manganese Violet], FIL Code B210900/3","L'Oreal Paris Infallible Pro-matte Liquid Lipstick, 368 Matador","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/kwikee/071/249/358/658.jpg"
"1773515680-430","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=49","Loreal Paris EverPure Bond Repair Hair Oil-in-Serum","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/819401/original.","L'Oréal Paris
         Loreal Paris EverPure Bond Repair Hair Oil-in-Serum
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/7926090-LOral_Paris_Loreal_Paris_EverPure_Bond_Repair_Hair_OilinSerum/","ISODODECANE, DIPROPYLENE GLYCOL, AQUA / WATER / EAU, DIMETHICONE, ALCOHOL DENAT., GLYCERIN, DIMETHICONOL, PEG-14 DIMETHICONE, HYDROXYETHYL UREA, PARFUM / FRAGRANCE, CITRIC ACID, PHENOXYETHANOL, POLYACRYLAMIDE, PEG-60 HYDROGENATED CASTOR OIL, C13-14 ISOALKANE, SODIUM CITRATE, LAURETH-7, PROPYLENE GLYCOL, LINALOOL, LIMONENE, HYDROXYCITRONELLAL, CITRONELLOL, ISOEUGENOL, CITRAL, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE","Loreal Paris EverPure Bond Repair Hair Oil-in-Serum","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/819401/original."
"1773515683-431","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=49","L'Oreal Paris Colorista Fading Shampoo (2018 formulation)","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60//assets/missing_product_large-d88778f4687701eb9c009e83e794ce25192d2278e8339d1cfc95e69943a840b6.jpg","L'Oréal Paris
         L'Oreal Paris Colorista Fading Shampoo (2018 formulation)
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/885134-LOral_Paris_LOreal_Paris_Colorista_Fading_Shampoo_2018_formulation/","1170811 A WATER, SODIUM LAURETH SULFATE, COCO- BETAINE, GLYCOL DISTEARATE, SODIUM CHLORIDE, PPG-5-CETETH-20, FRAGRANCE, SODIUM BENZOATE, OCTYLDODECANOL, SALICYLIC ACID, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, CARBOMER, LINALOOL, HEXYL CINNAMAL, BENZYL ALCOHOL, BENZYL SALICYLATE, CITRONELLOL, ARGILLA/MAGNESIUM ALUMINUM SILICATE, KAOLIN, MONTMORILLONITE, GERANIOL, ALPHA-ISOMETHYL IONONE, FUMARIC ACID, SODIUM HYALURONATE, CI 42090/BLUE 1, SODIUM HYDROXIDE, CITRIC ACID","L'Oreal Paris Colorista Fading Shampoo (2018 formulation)","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60//assets/missing_product_large-d88778f4687701eb9c009e83e794ce25192d2278e8339d1cfc95e69943a840b6.jpg"
"1773515686-432","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=49","L'oreal Paris Men Expert Hydra Energetic Extreme Cleanser...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/772138/original.","L'Oréal Paris
         L'oreal Paris Men Expert Hydra Energetic Extreme Cleanser...
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/6155918-LOral_Paris_Loreal_Paris_Men_Expert_Hydra_Energetic_Extreme_Cleanser_Infused_With_Charcoal/","AQUA/WATER, GLYCERIN, MYRISTIC ACID, STEARIC ACID, PALMITIC ACID, POTASSIUM HYDROXIDE, LAURIC ACID, BUTYLENE GLYCOL, SORBITOL, GLYCERYL STEARATE SE, PEG-8, ASCORBYL GLUCOSIDE, CHARCOAL POWDER, CI 77499/IRON OXIDES, CITRIC ACID, LIMONENE, LINALOOL, MENTHA PIPERITA EXTRACT/PEPPERMINT LEAF EXTRACT, METHYLISOTHIAZOLINONE, MORINGA PTERYGOSPERMA SEED EXTRACT, POLYGLYCERIN-10, POLYGLYCERYL-10 MYRISTATE, POLYGLYCERYL-10 STEARATE, POLYQUATERNIUM- 4, SALICYLIC ACID, TETRASODIUM EDTA, PARFUM/FRAGRANCE.","L'oreal Paris Men Expert Hydra Energetic Extreme Cleanser Infused With Charcoal","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/772138/original."
"1773515689-433","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=49","L'Oreal Paris Infallible Pro-Glow Powder, 21 Classic Ivory...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/Kwikeesystems/1516917598_63289/071249349045_CF___JPEG_3.JPG","L'Oréal Paris
         L'Oreal Paris Infallible Pro-Glow Powder, 21 Classic Ivory...
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/940932-LOral_Paris_LOreal_Paris_Infallible_ProGlow_Powder_21_Classic_Ivory_2020_formulation/","G973450 INGREDIENTS/INGREDIENTS: TALC, ZEA MAYS STARCH/CORN STARCH, DIMETHICONE, OCTYLDODECYL STEAROYL STEARATE, ZINC STEARATE, PENTAERYTHRITYL TETRAISOSTEARATE, CAPRYLYL GLYCOL, PHENOXYETHANOL, TOCOPHERYL ACETATE, HEXYLENE GLYCOL, PARFUM/FRAGRANCE, SILICA, BENZYL SALICYLATE, PANTHENOL, BENZYL ALCOHOL, LINALOOL, LIMONENE, [+ - MAY CONTAIN PEUT CONTENIR: (CI 77491, CI 77492, CI 77499/IRON OXIDES, MICA,  CI 77891/TITANIUM DIOXIDE, CI 77007/ULTRAMARINES, CI 75470/CARMINE]","L'Oreal Paris Infallible Pro-Glow Powder, 21 Classic Ivory (2020 formulation)","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/Kwikeesystems/1516917598_63289/071249349045_CF___JPEG_3.JPG"
"1773515692-434","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=49","L'Oreal Paris Colorista Hair Makeup, #Lilac500 (2020...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/738403/original.","L'Oréal Paris
         L'Oreal Paris Colorista Hair Makeup, #Lilac500 (2020...
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/877182-LOral_Paris_LOreal_Paris_Colorista_Hair_Makeup_Lilac500_2020_formulation/","WATER, ALCOHOL DENAT., CI 77891/TITANIUM DIOXIDE, VA/CROTONATES/VINYL NEODECANOATE COPOLYMER, MICA, CI 77007/ULTRAMARINES, TRIETHANOLAMINE, PEG-40 HYDROGENATED CASTOR OIL, CI 15850/RED 7 LAKE, PHENOXYETHANOL, STEARETH-6, ACETIC ACID, PEG-100 STEARATE, AMINOMETHYL PROPANOL, TRIDECETH-10, TRIETHOXYSILYLETHYL POLYDIMETHYLSILOXYETHYL DIMETHICONE, TRIDECETH-3, SILICA, DIMETHICONE, SYNTHETIC FLUORPHLOGOPITE, TIN OXIDE, AMODIMETHICONE, ISOPROPYL TITANIUM TRIISOSTEARATE, CARBOMER, FRAGRANCE.","L'Oreal Paris Colorista Hair Makeup, #Lilac500 (2020 formulation)","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/738403/original."
"1773515695-435","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=49","L'oreal Paris Ever Pure Bond Repair Conditioner","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/798391/original.","L'Oréal Paris
         L'oreal Paris Ever Pure Bond Repair Conditioner
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/5214692-LOral_Paris_Loreal_Paris_Ever_Pure_Bond_Repair_Conditioner/","AQUA / WATER / EAU, CETEARYL ALCOHOL, GLYCERIN, BEHENTRIMONIUM CHLORIDE, DIMETHICONE, BIS-CETEARYL AMODIMETHICONE, CETYL ESTERS, CITRIC ACID, ISOPROPYL ALCOHOL, DICETYLDIMONIUM CHLORIDE, SODIUM CITRATE, PHENOXYETHANOL, CANDELILLA CERA / CANDELILLA WAX / CIRE DE CANDELILLA, PARFUM / FRAGRANCE, ISOPROPYL MYRISTATE, HYDROXYPROPYL GUAR, COCO-BETAINE, AMODIMETHICONE, CETRIMONIUM CHLORIDE, TRIDECETH-10, DILAURYL THIODIPROPIONATE, LINALOOL, SODIUM CHLORIDE, LIMONENE, HYDROXYCITRONEL- LAL, PEG-100 STEARATE, CITRONELLOL, STEARETH-6, TRIDECETH-3, ACETIC ACID, TRISODIUM HEDTA. F.I.L. # 170037882/1 DAT DOPL","L'oreal Paris Ever Pure Bond Repair Conditioner","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/798391/original."
"1773515699-436","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=49","L'Oreal Paris Infallible Matte-Matic Mechanical Eyeliner,...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/557268/original.","L'Oréal Paris
         L'Oreal Paris Infallible Matte-Matic Mechanical Eyeliner,...
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/918352-LOral_Paris_LOreal_Paris_Infallible_MatteMatic_Mechanical_Eyeliner_514_Taupe_Grey_2019_formulation/","G787302 INGREDIENTS: DIMETHICONE, TRIMETHYLSILOXYSILICATE, SYNTHETIC WAX, PHENYLPROPYLDIMETHYLSILOXYSILICATE, POLYETHYLENE, DISILOXANE, POLYHYDROXYSTEARIC ACID, CAPRYLYL TRIMETHICONE, TALC, DISTEARDIMONIUM HECTORITE, SILICA, PROPYLENE CARBONATE, LECITHIN, TIN OXIDE, TOCOPHEROL, ASCORBYL PALMITATE, CITRIC ACID. [+/- MAY CONTAIN CI 77491, CI 77492, CI 77499 / IRON OXIDES, MICA, CI 77891 / TITANIUM DIOXIDE, CI 77000 / ALUMINUM POWDER, CI 77266 / BLACK 2,   CI 77510 / FERRIC AMMONIUM FERROCYANIDE, CI 77007 / ULTRAMARINES, CL 75470 / CARMINE, CI 77510 / FERRIC FERROCYANIDE]","L'Oreal Paris Infallible Matte-Matic Mechanical Eyeliner, 514 Taupe Grey (2019 formulation)","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/557268/original."
"1773515702-437","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=49","L'Oreal Paris Infallible Pro-Glow Longwear Powder, 24...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/Kwikeesystems/1516917598_63289/071249349076_CF___JPEG_3.JPG","L'Oréal Paris
         L'Oreal Paris Infallible Pro-Glow Longwear Powder, 24...
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/918304-LOral_Paris_LOreal_Paris_Infallible_ProGlow_Longwear_Powder_24_Natural_Beige_2019_formulation/","G973450 INGREDIENTS: TALC, ZEA MAYS STARCH/CORN STARCH, DIMETHICONE, OCTYLDODECYL STEAROYL STEARATE, ZINC STEARATE, PENTAERYTHRITYL TETRAISOSTEARATE, CAPRYLYL GLYCOL, PHENOXYETHANOL, TOCOPHERYL ACETATE, HEXYLENE GLYCOL, PARFUM/FRAGRANCE, SILICA, BENZYL SALICYLATE, PANTHENOL, BENZYL ALCOHOL, LINALOOL, LIMONENE [+/- MAY CONTAIN: CI 77491, CI 77492, CI 77499/IRON OXIDES, MICA, CI 77891/TITANIUM DIOXIDE, CI 77007/ULTRAMARINES, CI 75470/CARMINE]","L'Oreal Paris Infallible Pro-Glow Longwear Powder, 24 Natural Beige (2019 formulation)","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/Kwikeesystems/1516917598_63289/071249349076_CF___JPEG_3.JPG"
"1773515706-438","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=49","L'oreal Paris Shiny Lip Stain Lipstick, Be Determined","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://static.ewg.org/skindeep/img/missing_images/sd_logo.png","L'Oréal Paris
         L'oreal Paris Shiny Lip Stain Lipstick, Be Determined
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1004210-LOral_Paris_Loreal_Paris_Shiny_Lip_Stain_Lipstick_Be_Determined/","G2016880 1, OCTYLDODECANOL, AQUA/WATER, TRIMETHYLSILOXYPHENYL DIMETHICONE, ETHYLCELLULOSE, SORBITAN STEARATE, ALCOHOL, CETYL ALCOHOL, PHENOXYETHANOL, SODIUM LAURYL SULFATE, SUCROSE COCOATE, HYDROXYPROPYL GUAR, CALCIUM ALUMINUM BOROSILICATE, SYNTHETIC FLUORPHLOGOPITE, CALCIUM SODIUM BOROSILICATE, LINALOOL, ALUMINA, MAGNESIUM SILICATE, ALUMINUM HYDROXIDE, BARIUM SULFATE, TIN OXIDE, SILICA, FRAGRANCE, [+/- MAY CONTAIN CL 77491, CL 77492, CL 77499 / IRON OXIDES, CL 77891 / TITANIUM DIOXIDE, CL 15850 / RED 7, CL 15985 / YELLOW 6, CL 17200 / RED 33, CL 45410 / RED 28, MICA, CL 19140 / YELLOW 5, CL 75470 / CARMINE, CL 42090 / BLUE 1], FIL CODE B239215/1","L'oreal Paris Shiny Lip Stain Lipstick, Be Determined","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://static.ewg.org/skindeep/img/missing_images/sd_logo.png"
"1773515709-439","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=49","L'oreal Paris Revitalift Derm Intensives 2.5% Hyaluronic +...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/802707/original.","L'Oréal Paris
         L'oreal Paris Revitalift Derm Intensives 2.5% Hyaluronic +...
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/3638093-LOral_Paris_Loreal_Paris_Revitalift_Derm_Intensives_25_Hyaluronic__Caffeine_Brightening_Eye_Serum_Fragrance_Free/","AQUA/WATER/EAU, DIMETHICONE, GLYCERIN, NIACINAMIDE, SILICA, ACRYLAMIDE/SODIUM ACRYLOYLDIMETHYLTAURATE COPOLYMER, PRUNUS ARMENIACA KERNEL OIL/APRICOT KERNEL OIL, ISOHEXADECANE, DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER, HYDROXYPROPYL TETRAHYDROPYRANTRIOL, CAFFEINE, PROPYLENE GLYCOL, CI 77891/TITANIUM DIOXIDE, PHENOXYETHANOL, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, TOCOPHEROL, CHLORPHENESIN, MICA, TRIETHANOLAMINE, POLYSORBATE 80, ASCORBYL GLUCOSIDE, DIMETHICONOL, ADENOSINE, HYDROLYZED HYALURONIC ACID, HYDROXYETHYLPIPERAZINE ETHANE SULFONIC ACID, RETINYL PALMITATE, DISODIUM EDTA, SORBITAN OLEATE, TIN OXIDE.","L'oreal Paris Revitalift Derm Intensives 2.5% Hyaluronic + Caffeine Brightening Eye Serum, Fragrance Free","","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/802707/original."
"1773515712-440","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=49","L'Oreal Paris Ever Brass Toning Purple Conditioner (2020...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/kwikee/071/249/395/363.jpg","L'Oréal Paris
         L'Oreal Paris Ever Brass Toning Purple Conditioner (2020...
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/935838-LOral_Paris_LOreal_Paris_Ever_Brass_Toning_Purple_Conditioner_2020_formulation/","1236207 C: AQUA/WATER/EAU, CETEARYL ALCOHOL, BEHENTRIMONIUM CHLORIDE, AMODIMETHICONE, PARFUM / FRAGRANCE, ISOPROPYL ALCOHOL, PHENOXYETHANOL, GLYCERIN, BENZOIC ACID, TRIDECETH-6, CI 60730 / EXT VIOLET 2, POTASSIUM HYDROXIDE, BUTYLENE GLYCOL, LINALOOL, CETRIMONIUM CHLORIDE, HEXYL CINNAMAL, HYDROXYCITRONELLAL, SORBITOL, HIBISCUS SABDARIFFA FLOWER EXTRACT, E.L.L. #D230039/1A US PATENTS: 7,220,408; 7,223,385","L'Oreal Paris Ever Brass Toning Purple Conditioner (2020 formulation)","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/kwikee/071/249/395/363.jpg"
"1773515715-441","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=49","L'Oreal Paris Elvive Color Vibrancy Rapid Reviver Deep...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/557238/original.","L'Oréal Paris
         L'Oreal Paris Elvive Color Vibrancy Rapid Reviver Deep...
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/881258-LOral_Paris_LOreal_Paris_Elvive_Color_Vibrancy_Rapid_Reviver_Deep_Conditioner_2018_formulation/","1177670 C WATER, CETEARYL ALCOHOL, AMODIMETHICONE, BEHENTRIMONIUM CHLORIDE, CETYL ESTERS, FRAGRANCE, ISOPROPYL ALCOHOL, TRIDECETH-6, PHENOXYETHANOL, CETRIMONIUM CHLORIDE, LINALOOL, BENZYL SALICYLATE, BENZYL ALCOHOL, LIMONENE, CHLORHEXIDINE DIHYDROCHLORIDE, AMYL CINNAMAL, COUMARIN, CITRONELLOL, ALPHA-ISOMETHYL IONONE, ARGININE, TOCOPHERYL ACETATE, GLYCERIN, CI 19140/YELLOW 5, CI 17200/RED 33, PUNICA GRANATUM EXTRACT.","L'Oreal Paris Elvive Color Vibrancy Rapid Reviver Deep Conditioner (2018 formulation)","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/557238/original."
"1773515718-442","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=48","L'Oreal Paris Clarify & Smooth Pure-Clay Mask (2020...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/kwikee/071/249/363/249.jpg","L'Oréal Paris
         L'Oreal Paris Clarify & Smooth Pure-Clay Mask (2020...
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/936791-LOral_Paris_LOreal_Paris_Clarify__Smooth_PureClay_Mask_2020_formulation/","AQUA/WATER, KAOLIN, GLYCERIN, GLYCERYL STEARATE, PROPYLENE GLYCOL, CYCLOHEXASILOXANE, HYDROGENATED POLYISOBUTENE, DIMETHICONE, PEG-100 STEARATE, PRUNUS ARMENIACA SEED POWDER/APRICOT SEED POWDER, PERLITE, POLYSORBATE 20, CITRUS JUNOS FRUIT EXTRACT, CARBOMER, TRIETHANOLAMINE, DIMETHICONOL, MOROCCAN LAVA CLAY, CAPRYLYL GLYCOL, XANTHAN GUM, MONTMORILLONITE, BUTYLENE GLYCOL, TOCOPHEROL, PHENOXYETHANOL, CI 77492/ IRON OXIDES, LINALOOL, LIMONENE, BENZYL ALCOHOL, BENZYL SALICYLATE, PARFUM/FRAGRANCE","L'Oreal Paris Clarify & Smooth Pure-Clay Mask (2020 formulation)","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/kwikee/071/249/363/249.jpg"
"1773515721-443","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=48","L'oreal Paris Infallible 24 HR Eye Shadow, Perpetual Purple","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/771986/original.","L'Oréal Paris
         L'oreal Paris Infallible 24 HR Eye Shadow, Perpetual Purple
      
      
        
            
              
                MODERATE HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/9933579-LOral_Paris_Loreal_Paris_Infallible_24_HR_Eye_Shadow_Perpetual_Purple/","CYCLOHEXASILOXANE • ISODODECANE • TRIMETHYLSILOXYSILICATE • NYLON-611/DIMETHICONE COPOLYMER • HDI/TRIMETHYLOL HEXYLLACTONE CROSSPOLYMER • CALCIUM ALUMINUM BOROSILICATE • CALCIUM SODIUM BOROSILICATE • SILICA • CAPRYLYL GLYCOL • SYNTHETIC FLUORPHLOGOPITE • TALC • POLYETHYLENE TEREPHTHALATE • LAUROYL LYSINE • TIN OXIDE • ALUMINA • POLYURETHANE-11 • [+/- MAY CONTAIN / PEUT CONTENIR: MICA • CI 77891 / TITANIUM DIOXIDE • CI 77491, CI 77492, CI 77499 / IRON OXIDES • CI 77510 / FERRIC FERROCYANIDE • CI 77000 / ALUMINUM POWDER • CI 75470 / CARMINE • CI 77007 / ULTRAMARINES • CI 77288 / CHROMIUM OXIDE GREENS • CI 77289 / CHROMIUM HYDROXIDE GREEN • CI 77742 / MANGANESE VIOLET • CI 77947 / ZINC OXIDE • CI 77510 / FERRIC AMMONIUM FERROCYANIDE • CI 42090 / BLUE 1 LAKE • CI 19140 / YELLOW 5 LAKE]","L'oreal Paris Infallible 24 HR Eye Shadow, Perpetual Purple","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/771986/original."
